DataExtracao;Ano;Mes;CanalEntrada;Condicao;GrupoEconNorm;Tipo;Servico;Modalidade;Motivo;UF;QtdeSolic
2016-04-28;2006;7;Call Center;Reaberta;OI;Reclamação;Móvel Pessoal;Pós-Pago;Bloqueio;SE;1
2016-04-28;2006;7;Call Center;Reaberta;OI;Reclamação;Móvel Pessoal;Pré-Pago;Planos de serviço;SE;1
2016-04-28;2006;7;Call Center;Reaberta;OI;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Atendimento;SE;1
2016-04-28;2006;7;Call Center;Reaberta;OI;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Cobrança;SE;3
2016-04-28;2006;7;Call Center;Reaberta;OI;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Instalação de Acessos Individuais;SE;1
2016-04-28;2006;7;Call Center;Reaberta;OI;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Longa Distância Nacional;Cobrança;SE;1
2016-04-28;2006;7;Call Center;Reaberta;VIVO;Reclamação;Móvel Pessoal;Pós-Pago;Bloqueio;SE;1
2016-04-28;2006;7;Call Center;Reaberta;VIVO;Reclamação;Móvel Pessoal;Pós-Pago;Cancelamento;SE;2
2016-04-28;2006;7;Call Center;Reaberta;VIVO;Reclamação;Móvel Pessoal;Pré-Pago;Área de Cobertura;SE;1
2016-04-28;2006;7;Call Center;Reaberta;VIVO;Reclamação;Móvel Pessoal;Pré-Pago;Cobrança;SE;4
2016-04-28;2006;7;Call Center;Reencaminhada;CLARO;Reclamação;Móvel Pessoal;Pré-Pago;Atendimento;SE;4
2016-04-28;2006;7;Call Center;Reencaminhada;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Completamento de Chamadas;SE;1
2016-04-28;2006;7;Call Center;Reencaminhada;VIVO;Reclamação;Móvel Pessoal;Pós-Pago;Serviços Adicionais;SE;1
2016-04-28;2006;7;Call Center;Reencaminhada;VIVO;Reclamação;Móvel Pessoal;Pré-Pago;Cobrança;SE;1
2016-04-28;2006;7;Fale Conosco        ;Nova;CLARO;Reclamação;Móvel Pessoal;Pós-Pago;Cancelamento;SE;1
2016-04-28;2006;7;Fale Conosco        ;Nova;OI;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Cancelamento;SE;1
2016-04-28;2006;7;Fale Conosco        ;Nova;TIM;Reclamação;Móvel Pessoal;Pós-Pago;Cancelamento;SE;1
2016-04-28;2006;7;Fale Conosco        ;Nova;VIVO;Reclamação;Móvel Pessoal;Pós-Pago;Área de Cobertura;SE;1
2016-04-28;2006;7;Fale Conosco        ;Reaberta;OI;Reclamação;Serviço de Rede e Transporte de Telecomunicações - SRTT;NÃO APLICÁVEL;Cobrança;SE;1
2016-04-28;2006;7;Fale Conosco        ;Reencaminhada;CLARO;Reclamação;Móvel Pessoal;Pré-Pago;Reparo;SE;1
2016-04-28;2006;7;Fale Conosco        ;Reencaminhada;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Longa Distância Nacional;Cobrança;SE;2
2016-04-28;2006;7;Fax                 ;Nova;OI;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Cancelamento;SE;1
2016-04-28;2006;8;Atendimento Pessoal ;Nova;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Reparo;SE;3
2016-04-28;2006;8;Atendimento Pessoal ;Nova;TIM;Reclamação;Móvel Pessoal;Pós-Pago;Cancelamento;SE;2
2016-04-28;2006;8;Atendimento Pessoal ;Nova;VIVO;Reclamação;Móvel Pessoal;Pós-Pago;Cobrança;SE;1
2016-04-28;2006;8;Atendimento Pessoal ;Nova;VIVO;Reclamação;Móvel Pessoal;Pré-Pago;Cobrança;SE;1
2016-04-28;2006;8;Atendimento Pessoal ;Nova;VIVO;Reclamação;Móvel Pessoal;Pré-Pago;Promoções;SE;1
2016-04-28;2006;8;Atendimento Pessoal ;Reaberta;CLARO;Reclamação;Móvel Pessoal;Pós-Pago;Cancelamento;SE;1
2016-04-28;2006;8;Atendimento Pessoal ;Reaberta;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Cobrança;SE;1
2016-04-28;2006;8;Call Center;Nova;Anatel;Pedido de Informação;Móvel Pessoal;Pré-Pago;Cartão pré-pago;SE;1
2016-04-28;2006;8;Call Center;Nova;Anatel;Pedido de Informação;Serviço Telefônico Fixo Comutado - STFC;Local;Mudança de endereço;SE;1
2016-04-28;2006;8;Call Center;Nova;Anatel;Pedido de Informação;Serviços da Anatel;Cópia de Documentos;Solicitação (ID);SE;1
2016-04-28;2006;8;Call Center;Nova;Anatel;Reclamação;Serviços da Anatel;Atendimento;Central de Atendimento;SE;1
2016-04-28;2006;8;Call Center;Nova;CLARO;Reclamação;Móvel Pessoal;Pré-Pago;Cobrança;SE;1
2016-04-28;2006;8;Call Center;Nova;Intelig;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Inclusão no SPC/Serasa;SE;1
2016-04-28;2006;8;Call Center;Nova;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Bloqueio;SE;3
2016-04-28;2006;8;Call Center;Nova;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Completamento de Chamadas;SE;1
2016-04-28;2006;8;Call Center;Nova;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Reparo;SE;3
2016-04-28;2006;8;Call Center;Nova;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Longa Distância Nacional;Completamento de Chamadas;SE;2
2016-04-28;2006;8;Call Center;Nova;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;NÃO APLICÁVEL;Cartão Telefônico;SE;1
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Móvel Pessoal;Pós-Pago;Atendimento;SE;2
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Móvel Pessoal;Pós-Pago;Cancelamento;SE;3
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Móvel Pessoal;Pós-Pago;Completamento de Chamadas;SE;1
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Móvel Pessoal;Pós-Pago;Promoções;SE;1
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Móvel Pessoal;Pós-Pago;Serviços Adicionais;SE;1
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Móvel Pessoal;Pré-Pago;Atendimento;SE;3
2016-04-28;2006;8;Atendimento Pessoal ;Nova;TIM;Reclamação;Móvel Pessoal;Pós-Pago;Bloqueio;SE;1
2016-04-28;2006;8;Atendimento Pessoal ;Nova;TIM;Reclamação;Móvel Pessoal;Pós-Pago;Outros;SE;1
2016-04-28;2006;8;Atendimento Pessoal ;Reaberta;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Reparo;SE;2
2016-04-28;2006;8;Atendimento Pessoal ;Reaberta;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Transferência de titularidade;SE;1
2016-04-28;2006;8;Atendimento Pessoal ;Reaberta;OI;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Cobrança;SE;1
2016-04-28;2006;8;Atendimento Pessoal ;Reaberta;TIM;Reclamação;Móvel Pessoal;Pós-Pago;Outros;SE;1
2016-04-28;2006;8;Atendimento Pessoal ;Reaberta;VIVO;Reclamação;Móvel Pessoal;Pós-Pago;Cancelamento;SE;1
2016-04-28;2006;8;Call Center;Nova;Anatel;Denúncia;Radiodifusão (Rádio e TV);Rádio FM;Interferência;SE;1
2016-04-28;2006;8;Call Center;Nova;Anatel;Pedido de Informação;Limitado Privado;NÃO APLICÁVEL;Licença / Autorização;SE;1
2016-04-28;2006;8;Call Center;Nova;Anatel;Pedido de Informação;Serviço Telefônico Fixo Comutado - STFC;Local;Cobrança;SE;2
2016-04-28;2006;8;Call Center;Nova;Anatel;Pedido de Informação;Serviço Telefônico Fixo Comutado - STFC;Local;Prestadoras;SE;1
2016-04-28;2006;8;Call Center;Nova;Anatel;Reclamação;Serviços da Anatel;Atendimento;Atuação da Anatel;SE;1
2016-04-28;2006;8;Call Center;Nova;CLARO;Reclamação;Móvel Pessoal;Pós-Pago;Atendimento;SE;1
2016-04-28;2006;8;Call Center;Nova;CLARO;Reclamação;Móvel Pessoal;Pós-Pago;Cancelamento;SE;1
2016-04-28;2006;8;Call Center;Nova;CLARO;Reclamação;Móvel Pessoal;Pós-Pago;Cobrança;SE;4
2016-04-28;2006;8;Call Center;Nova;CLARO;Reclamação;Móvel Pessoal;Pós-Pago;Serviços Adicionais;SE;1
2016-04-28;2006;8;Call Center;Nova;CLARO;Reclamação;Móvel Pessoal;Pré-Pago;Atendimento;SE;7
2016-04-28;2006;8;Call Center;Nova;CLARO;Reclamação;Móvel Pessoal;Pré-Pago;Cancelamento;SE;2
2016-04-28;2006;8;Call Center;Nova;CLARO;Reclamação;Móvel Pessoal;Pré-Pago;Cartão pré-pago;SE;3
2016-04-28;2006;8;Call Center;Nova;CLARO;Reclamação;Móvel Pessoal;Pré-Pago;Serviços Adicionais;SE;1
2016-04-28;2006;8;Call Center;Nova;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Atendimento;SE;11
2016-04-28;2006;8;Call Center;Nova;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Cobrança;SE;1
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Móvel Pessoal;Pós-Pago;Cobrança;SE;1
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Móvel Pessoal;Pós-Pago;Habilitação;SE;1
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Móvel Pessoal;Pós-Pago;Reparo;SE;1
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Móvel Pessoal;Pré-Pago;Cobrança;SE;2
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Móvel Pessoal;Pré-Pago;Completamento de Chamadas;SE;2
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Serviço de Rede e Transporte de Telecomunicações - SRTT;NÃO APLICÁVEL;Cobrança;SE;1
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Atendimento;SE;9
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Auxílio à Lista;SE;1
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Instalação de Acessos Individuais;SE;3
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Serviços Adicionais;SE;2
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Longa Distância Nacional;Cobrança;SE;2
2016-04-28;2006;8;Call Center;Nova;TIM;Reclamação;Móvel Pessoal;Pós-Pago;Bloqueio;SE;1
2016-04-28;2006;8;Call Center;Nova;TIM;Reclamação;Móvel Pessoal;Pós-Pago;Cobrança;SE;7
2016-04-28;2006;8;Call Center;Nova;TIM;Reclamação;Móvel Pessoal;Pós-Pago;Habilitação;SE;1
2016-04-28;2006;8;Call Center;Nova;TIM;Reclamação;Móvel Pessoal;Pós-Pago;Reparo;SE;1
2016-04-28;2006;8;Call Center;Nova;TIM;Reclamação;Móvel Pessoal;Pré-Pago;Cobrança;SE;5
2016-04-28;2006;8;Call Center;Nova;VIVO;Reclamação;Móvel Pessoal;Pós-Pago;Bloqueio;SE;2
2016-04-28;2006;8;Call Center;Nova;VIVO;Reclamação;Móvel Pessoal;Pós-Pago;Planos de serviço;SE;2
2016-04-28;2006;8;Call Center;Nova;VIVO;Reclamação;Móvel Pessoal;Pré-Pago;Área de Cobertura;SE;1
2016-04-28;2006;8;Call Center;Nova;VIVO;Reclamação;Móvel Pessoal;Pré-Pago;Cobrança;SE;5
2016-04-28;2006;8;Call Center;Nova;VIVO;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Atendimento;SE;3
2016-04-28;2006;8;Call Center;Nova;VIVO;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Cobrança;SE;1
2016-04-28;2006;8;Call Center;Reaberta;Anatel;Reclamação;Serviços da Anatel;Atendimento;Atuação da Anatel;SE;2
2016-04-28;2006;8;Call Center;Reaberta;CLARO;Reclamação;Móvel Pessoal;Pré-Pago;Cartão pré-pago;SE;1
2016-04-28;2006;8;Call Center;Reaberta;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Cobrança;SE;1
2016-04-28;2006;8;Call Center;Reaberta;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Reparo;SE;1
2016-04-28;2006;8;Call Center;Reaberta;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Longa Distância Nacional;Cobrança;SE;1
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Móvel Pessoal;Pré-Pago;Cartão pré-pago;SE;1
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Móvel Pessoal;Pré-Pago;Promoções;SE;1
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Serviço de Rede e Transporte de Telecomunicações - SRTT;NÃO APLICÁVEL;Atendimento;SE;3
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Serviço de Rede e Transporte de Telecomunicações - SRTT;NÃO APLICÁVEL;Cancelamento;SE;2
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Serviço de Rede e Transporte de Telecomunicações - SRTT;NÃO APLICÁVEL;Instalação;SE;1
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Bloqueio;SE;3
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Cobrança;SE;4
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Desbloqueio;SE;1
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Inclusão no SPC/Serasa;SE;1
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Lista telefônica;SE;1
2016-04-28;2006;8;Call Center;Nova;OI;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Reparo;SE;1
2016-04-28;2006;8;Call Center;Nova;TIM;Reclamação;Móvel Pessoal;Pós-Pago;Atendimento;SE;6
2016-04-28;2006;8;Call Center;Nova;TIM;Reclamação;Móvel Pessoal;Pós-Pago;Código de acesso;SE;1
2016-04-28;2006;8;Call Center;Nova;TIM;Reclamação;Móvel Pessoal;Pós-Pago;Planos de serviço;SE;1
2016-04-28;2006;8;Call Center;Nova;TIM;Reclamação;Móvel Pessoal;Pré-Pago;Atendimento;SE;4
2016-04-28;2006;8;Call Center;Nova;TIM;Reclamação;Móvel Pessoal;Pré-Pago;Cartão pré-pago;SE;1
2016-04-28;2006;8;Call Center;Nova;TIM;Reclamação;Móvel Pessoal;Pré-Pago;Promoções;SE;2
2016-04-28;2006;8;Call Center;Nova;TIM;Reclamação;Móvel Pessoal;Pré-Pago;Serviços Adicionais;SE;1
2016-04-28;2006;8;Call Center;Nova;VIVO;Reclamação;Móvel Pessoal;Pós-Pago;Atendimento;SE;8
2016-04-28;2006;8;Call Center;Nova;VIVO;Reclamação;Móvel Pessoal;Pós-Pago;Cancelamento;SE;6
2016-04-28;2006;8;Call Center;Nova;VIVO;Reclamação;Móvel Pessoal;Pós-Pago;Cobrança;SE;15
2016-04-28;2006;8;Call Center;Nova;VIVO;Reclamação;Móvel Pessoal;Pós-Pago;Habilitação;SE;3
2016-04-28;2006;8;Call Center;Nova;VIVO;Reclamação;Móvel Pessoal;Pós-Pago;Inclusão no SPC/Serasa;SE;2
2016-04-28;2006;8;Call Center;Nova;VIVO;Reclamação;Móvel Pessoal;Pós-Pago;Promoções;SE;4
2016-04-28;2006;8;Call Center;Nova;VIVO;Reclamação;Móvel Pessoal;Pré-Pago;Cartão pré-pago;SE;2
2016-04-28;2006;8;Call Center;Nova;VIVO;Reclamação;Móvel Pessoal;Pré-Pago;Completamento de Chamadas;SE;2
2016-04-28;2006;8;Call Center;Nova;VIVO;Reclamação;Móvel Pessoal;Pré-Pago;Dados cadastrais;SE;1
2016-04-28;2006;8;Call Center;Nova;VIVO;Reclamação;Móvel Pessoal;Pré-Pago;Promoções;SE;13
2016-04-28;2006;8;Call Center;Nova;VIVO;Reclamação;Móvel Pessoal;Pré-Pago;Reparo;SE;3
2016-04-28;2006;8;Call Center;Nova;VIVO;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Bloqueio;SE;1
2016-04-28;2006;8;Call Center;Reaberta;Anatel;Pedido de Informação;Móvel Pessoal;Pós-Pago;Cobrança;SE;1
2016-04-28;2006;8;Call Center;Reaberta;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Cancelamento;SE;1
2016-04-28;2006;8;Call Center;Reaberta;OI;Reclamação;Móvel Pessoal;Pós-Pago;Cobrança;SE;4
2016-04-28;2006;8;Call Center;Reaberta;OI;Reclamação;Móvel Pessoal;Pré-Pago;Serviços Adicionais;SE;2
2016-04-28;2006;8;Call Center;Reaberta;OI;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Longa Distância Internacional;Cobrança;SE;1
2016-04-28;2006;8;Call Center;Reaberta;TIM;Reclamação;Móvel Pessoal;Pós-Pago;Cancelamento;SE;2
2016-04-28;2006;8;Call Center;Reaberta;TIM;Reclamação;Móvel Pessoal;Pós-Pago;Cobrança;SE;1
2016-04-28;2006;8;Call Center;Reaberta;TIM;Reclamação;Móvel Pessoal;Pré-Pago;Atendimento;SE;1
2016-04-28;2006;8;Call Center;Reaberta;TIM;Reclamação;Móvel Pessoal;Pré-Pago;Cobrança;SE;1
2016-04-28;2006;8;Call Center;Reaberta;VIVO;Reclamação;Móvel Pessoal;Pós-Pago;Atendimento;SE;4
2016-04-28;2006;8;Call Center;Reaberta;VIVO;Reclamação;Móvel Pessoal;Pós-Pago;Clonagem;SE;1
2016-04-28;2006;8;Call Center;Reaberta;VIVO;Reclamação;Móvel Pessoal;Pós-Pago;Cobrança;SE;2
2016-04-28;2006;8;Call Center;Reaberta;VIVO;Reclamação;Móvel Pessoal;Pós-Pago;Habilitação;SE;3
2016-04-28;2006;8;Call Center;Reaberta;VIVO;Reclamação;Móvel Pessoal;Pré-Pago;Cartão pré-pago;SE;1
2016-04-28;2006;8;Call Center;Reaberta;VIVO;Reclamação;Móvel Pessoal;Pré-Pago;Cobrança;SE;2
2016-04-28;2006;8;Call Center;Reaberta;VIVO;Reclamação;Móvel Pessoal;Pré-Pago;Promoções;SE;1
2016-04-28;2006;8;Call Center;Reaberta;VIVO;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Bloqueio;SE;1
2016-04-28;2006;8;Call Center;Reencaminhada;Anatel;Reclamação;Limitado Privado;NÃO APLICÁVEL;Cobrança;SE;1
2016-04-28;2006;8;Call Center;Reencaminhada;OI;Reclamação;Serviço de Rede e Transporte de Telecomunicações - SRTT;NÃO APLICÁVEL;Cobrança;SE;1
2016-04-28;2006;8;Call Center;Reaberta;OI;Reclamação;Móvel Pessoal;Pós-Pago;Habilitação;SE;1
2016-04-28;2006;8;Call Center;Reaberta;OI;Reclamação;Móvel Pessoal;Pré-Pago;Completamento de Chamadas;SE;1
2016-04-28;2006;8;Call Center;Reaberta;OI;Reclamação;Móvel Pessoal;Pré-Pago;Promoções;SE;2
2016-04-28;2006;8;Call Center;Reaberta;OI;Reclamação;Serviço de Rede e Transporte de Telecomunicações - SRTT;NÃO APLICÁVEL;Mudança de endereço;SE;1
2016-04-28;2006;8;Call Center;Reaberta;OI;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Cobrança;SE;2
2016-04-28;2006;8;Call Center;Reaberta;OI;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Instalação de Acessos Individuais;SE;1
2016-04-28;2006;8;Call Center;Reaberta;Outros;Reclamação;TV por Assinatura;TV a Cabo;Mudança de endereço;SE;1
2016-04-28;2006;8;Call Center;Reaberta;TIM;Reclamação;Móvel Pessoal;Pós-Pago;Inclusão no SPC/Serasa;SE;1
2016-04-28;2006;8;Call Center;Reaberta;VIVO;Reclamação;Móvel Pessoal;Pós-Pago;Planos de serviço;SE;2
2016-04-28;2006;8;Call Center;Reaberta;VIVO;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Reparo;SE;1
2016-04-28;2006;8;Call Center;Reencaminhada;Anatel;Denúncia;Radiodifusão (Rádio e TV);TV;Interferência;SE;1
2016-04-28;2006;8;Call Center;Reencaminhada;Anatel;Reclamação;Limitado Privado;NÃO APLICÁVEL;Outros;SE;1
2016-04-28;2006;8;Call Center;Reencaminhada;CLARO;Reclamação;Móvel Pessoal;Pré-Pago;Cartão pré-pago;SE;1
2016-04-28;2006;8;Call Center;Reencaminhada;OI;Reclamação;Móvel Pessoal;Pós-Pago;Planos de serviço;SE;1
2016-04-28;2006;8;Call Center;Reencaminhada;OI;Reclamação;Serviço de Rede e Transporte de Telecomunicações - SRTT;NÃO APLICÁVEL;Atendimento;SE;1
2016-04-28;2006;8;Call Center;Reencaminhada;VIVO;Reclamação;Móvel Pessoal;Pós-Pago;Habilitação;SE;1
2016-04-28;2006;8;Call Center;Reencaminhada;VIVO;Reclamação;Móvel Pessoal;Pré-Pago;Cobrança;SE;1
2016-04-28;2006;8;Fale Conosco        ;Nova;CLARO;Reclamação;Móvel Pessoal;Pós-Pago;Cancelamento;SE;1
2016-04-28;2006;8;Fale Conosco        ;Nova;TIM;Reclamação;Móvel Pessoal;Pós-Pago;Habilitação;SE;1
2016-04-28;2006;8;Fale Conosco        ;Nova;VIVO;Reclamação;Móvel Pessoal;Pré-Pago;Habilitação;SE;2
2016-04-28;2006;8;Fale Conosco        ;Nova;VIVO;Reclamação;Móvel Pessoal;Pré-Pago;Reparo;SE;1
2016-04-28;2006;8;Fale Conosco        ;Reaberta;OI;Reclamação;Móvel Pessoal;Pós-Pago;Bloqueio;SE;1
2016-04-28;2006;8;Fale Conosco        ;Reaberta;OI;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Cobrança;SE;1
2016-04-28;2006;8;Fale Conosco        ;Reaberta;VIVO;Reclamação;Móvel Pessoal;Pré-Pago;Área de Cobertura;SE;1
2016-04-28;2006;8;Fale Conosco        ;Reencaminhada;Anatel;Pedido de Informação;Rádio do Cidadão (PX);NÃO APLICÁVEL;Licença / Autorização;SE;1
2016-04-28;2006;8;Fale Conosco        ;Reencaminhada;OI;Reclamação;Serviço de Rede e Transporte de Telecomunicações - SRTT;NÃO APLICÁVEL;Instalação;SE;1
2016-04-28;2006;9;Atendimento Pessoal ;Nova;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Cobrança;SE;2
2016-04-28;2006;9;Atendimento Pessoal ;Nova;TIM;Reclamação;Móvel Pessoal;Pós-Pago;Habilitação;SE;1
2016-04-28;2006;9;Atendimento Pessoal ;Nova;VIVO;Reclamação;Móvel Pessoal;Pós-Pago;Cobrança;SE;1
2016-04-28;2006;9;Atendimento Pessoal ;Reaberta;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Outros;SE;1
2016-04-28;2006;9;Call Center;Nova;Anatel;Pedido de Informação;Serviços da Anatel;Cópia de Documentos;Solicitação (ID);SE;1
2016-04-28;2006;9;Call Center;Nova;Anatel;Sugestão;Serviço Telefônico Fixo Comutado - STFC;Local;Prestadoras;SE;1
2016-04-28;2006;9;Call Center;Nova;CLARO;Reclamação;Móvel Pessoal;Pós-Pago;Inclusão no SPC/Serasa;SE;1
2016-04-28;2006;9;Call Center;Nova;CLARO;Reclamação;Móvel Pessoal;Pré-Pago;Completamento de Chamadas;SE;1
2016-04-28;2006;9;Call Center;Nova;EMBRATEL;Reclamação;Serviço de Rede e Transporte de Telecomunicações - SRTT;NÃO APLICÁVEL;Mudança de endereço;SE;1
2016-04-28;2006;9;Call Center;Nova;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Atendimento;SE;6
2016-04-28;2006;9;Call Center;Nova;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Cancelamento;SE;2
2016-04-28;2006;9;Call Center;Nova;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Cobrança;SE;4
2016-04-28;2006;9;Call Center;Nova;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Desbloqueio;SE;1
2016-04-28;2006;9;Call Center;Nova;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Inclusão no SPC/Serasa;SE;1
2016-04-28;2006;9;Call Center;Nova;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Reparo;SE;4
2016-04-28;2006;9;Call Center;Nova;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;NÃO APLICÁVEL;Cartão Telefônico;SE;1
2016-04-28;2006;9;Call Center;Nova;OI;Reclamação;Móvel Pessoal;Pré-Pago;Atendimento;SE;1
2016-04-28;2006;9;Call Center;Nova;OI;Reclamação;Móvel Pessoal;Pré-Pago;Cartão pré-pago;SE;1
2016-04-28;2006;9;Call Center;Nova;OI;Reclamação;Móvel Pessoal;Pré-Pago;Serviços Adicionais;SE;1
2016-04-28;2006;9;Call Center;Nova;OI;Reclamação;Serviço de Comunicação Multimídia;Banda larga - ADSL;Cancelamento;SE;1
2016-04-28;2006;8;Call Center;Reencaminhada;OI;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Instalação de Acessos Individuais;SE;1
2016-04-28;2006;8;Fale Conosco        ;Nova;Anatel;Pedido de Informação;Móvel Pessoal;Pós-Pago;Atendimento;SE;1
2016-04-28;2006;8;Fale Conosco        ;Nova;NET;Reclamação;Serviço Telefônico Fixo Comutado - STFC;Local;Atendimento;SE;1
2016-04-28;2006;8;Fale Conosco        ;Nova;OI;Pedido de Informação;Serviço Telefônico Fixo Comutado - STFC;Local;Instalação de TUP;SE;1
2016-04-28;2006;8;Fale Conosco        ;Nova;OI;Reclamação;Móvel Pessoal;Pós-Pago;Cancelamento;SE;1
